15.0,1,2348.0,18599.0,1,0.0
30.0,1,940.0,14399.0,1,0.0
35.0,1,477.0,13275.0,1,0.0
45.0,-1,1898.0,17073.0,1,0.0
25.0,1,2727.0,20505.0,1,0.0
50.0,1,1508.0,16020.0,1,0.0
55.0,-1,2906.0,22184.0,1,0.0
32.5,-1,2170.0,18248.5,2,1.0
55.0,1,2140.0,18072.0,2,1.0
32.5,1,825.5,14266.0,2,1.0
50.0,1,1330.5,15596.5,2,1.0
45.0,1,1558.0,16125.0,1,0.0
34.5,-1,1661.5,15875.0,2,5.0
50.0,-1,1531.0,16320.0,3,1.0
40.0,-1,599.0,13615.0,1,0.0
40.0,1,823.0,14169.0,1,0.0
28.5,-1,2320.5,19281.5,4,2.0
34.0,1,175.5,12286.5,2,2.0
40.0,-1,757.0,14026.0,1,0.0
39.666666666666664,1,1578.6666666666667,16288.333333333334,3,1.0
42.0,-1,2092.75,17185.0,4,2.0
35.0,-1,2365.0,18688.0,1,0.0
20.0,1,2288.0,18334.0,1,0.0
30.0,1,287.0,12593.0,1,0.0
20.0,-1,2351.0,18601.0,1,0.0
25.0,-1,2937.0,22768.0,1,0.0
49.4,1,1438.2,15670.4,5,1.5
40.0,1,1565.0,16147.0,1,0.0
30.0,1,2148.0,17822.0,1,0.0
35.0,-1,1914.5,17360.5,2,1.0
25.0,-1,430.0,13117.0,1,0.0
40.0,-1,1820.0,16865.0,1,0.0
35.0,1,107.0,11634.0,1,0.0
43.25,1,1646.5,16291.5,4,2.0
50.0,1,2134.0,17775.0,1,0.0
45.0,1,1018.0,14634.0,1,0.0
35.0,1,2408.0,18895.0,1,0.0
30.0,-1,576.0,13550.0,1,0.0
57.42857142857143,1,2047.142857142857,17653.85714285714,7,1.3333333333333333
45.0,1,1188.0,15101.0,1,0.0
50.666666666666664,1,1744.3333333333333,16690.333333333332,3,1.0
50.0,1,601.0,13617.0,1,0.0
35.0,-1,2901.0,22166.0,1,0.0
39.5,-1,1811.5,16868.0,2,2.0
45.0,-1,422.0,13182.0,2,1.0
45.0,1,2571.5,21087.0,2,1.0
25.0,-1,746.0,14013.0,1,0.0
50.0,1,809.0,14142.0,1,0.0
30.0,1,294.0,12611.0,1,0.0
35.0,-1,2331.0,18524.0,1,0.0
25.0,-1,2923.0,22504.0,1,0.0
50.0,1,304.0,12640.0,1,0.0
27.8,1,284.6,12677.6,5,1.75
35.0,1,30.5,10772.0,2,1.0
35.0,1,946.0,14419.0,1,0.0
40.5,-1,3186.0,22965.5,4,1.3333333333333333
55.0,1,736.0,13996.0,1,0.0
30.0,-1,1065.0,14790.0,1,0.0
45.0,1,891.0,14323.0,1,0.0
35.0,1,2283.0,18317.0,1,0.0
35.0,-1,2020.0,17402.0,1,0.0
35.0,-1,2822.0,21276.0,1,0.0
50.0,-1,1907.0,17095.0,1,0.0
35.0,1,1925.0,17140.0,1,0.0
45.0,1,1448.0,15897.0,1,0.0
50.0,1,582.0,13556.0,1,0.0
40.0,1,572.0,13547.0,1,0.0
35.0,-1,1555.0,16117.0,1,0.0
36.5,1,466.0,13504.0,2,11.0
49.0,1,1221.0,15053.5,2,3.0
50.25,1,2486.0,19293.0,4,0.6666666666666666
40.0,1,1487.3333333333333,16096.666666666666,3,1.0
45.0,1,2513.0,19320.0,1,0.0
50.0,1,1759.6666666666667,16266.0,3,1.5
35.0,1,1624.0,16314.0,1,0.0
45.0,-1,2795.0,21015.0,1,0.0
48.5,-1,2471.0,18063.5,2,3.0
41.0,1,337.0,13007.0,2,2.0
35.0,-1,773.0,14063.0,1,0.0
30.0,-1,1063.0,14785.0,1,0.0
32.666666666666664,1,1304.0,15498.666666666666,3,1.0
40.0,1,464.0,13227.0,1,0.0
35.0,1,2567.0,19542.0,1,0.0
30.0,-1,285.0,12582.0,1,0.0
45.0,1,514.0,13368.0,1,0.0
30.0,1,632.0,13692.0,1,0.0
65.0,1,2737.0,20580.0,1,0.0
45.0,1,39.5,10913.5,2,2.0
35.0,-1,2756.0,20744.0,1,0.0
57.2,-1,1284.2,15657.2,5,2.5
45.0,1,989.0,14538.0,1,0.0
40.0,1,353.0,12828.0,1,0.0
30.0,-1,1499.0,16010.0,1,0.0
40.0,1,513.0,13366.0,1,0.0
25.0,1,1659.0,16425.0,1,0.0
25.0,1,1831.0,16884.0,1,0.0
56.5,-1,2894.0,25017.0,2,7.0
40.0,-1,101.0,11595.0,1,0.0
30.0,-1,624.0,13668.0,1,0.0
30.0,1,120.0,11759.0,1,0.0
30.0,1,881.0,14309.0,1,0.0
45.0,1,405.5,13122.5,2,1.0
50.0,-1,2087.0,17587.0,1,0.0
40.0,1,1118.0,14912.0,1,0.0
35.0,-1,1519.0,16049.0,1,0.0
30.0,1,1540.0,16097.0,1,0.0
45.0,1,29.0,10788.0,1,0.0
30.0,1,1361.0,15606.0,1,0.0
40.0,1,52.0,11032.0,1,0.0
30.5,1,424.0,13459.5,2,9.0
20.0,1,1946.0,17212.0,1,0.0
50.0,-1,2464.0,19105.0,1,0.0
45.0,1,788.0,14091.0,1,0.0
35.0,1,1891.0,17047.0,1,0.0
30.0,1,530.0,13432.0,1,0.0
19.5,-1,479.5,13496.0,2,3.0
45.0,-1,971.0,14492.0,1,0.0
30.0,-1,145.0,11907.0,1,0.0
30.0,-1,2441.0,19028.0,1,0.0
40.0,-1,1034.0,14686.0,1,0.0
35.0,1,1537.0,16092.0,1,0.0
35.0,1,822.0,14167.0,1,0.0
50.0,-1,2753.0,20711.0,1,0.0
35.2,1,81.6,11154.2,5,2.5
35.0,1,318.0,12671.0,1,0.0
40.0,-1,2818.0,21234.0,1,0.0
45.0,-1,1730.0,16624.0,1,0.0
44.666666666666664,-1,1792.3333333333333,16455.666666666668,6,1.4
40.0,-1,811.0,14258.5,2,1.0
25.0,1,2101.0,17655.0,1,0.0
40.0,-1,3040.0,25788.0,1,0.0
30.0,-1,2117.0,17726.0,1,0.0
35.0,1,81.0,11374.0,1,0.0
45.0,-1,2245.0,18161.0,1,0.0
30.0,1,2400.0,18876.0,1,0.0
35.0,1,769.0,14056.0,1,0.0
45.0,1,196.0,12199.0,1,0.0
35.0,-1,1851.0,16955.0,1,0.0
35.0,1,2071.0,17540.0,1,0.0
45.0,1,1287.5,15515.5,2,1.0
40.0,-1,1291.0,15406.0,1,0.0
45.0,-1,2036.0,17470.0,1,0.0
30.0,-1,3039.0,25776.0,1,0.0
40.0,-1,990.0,14547.0,1,0.0
30.0,-1,363.0,12861.0,1,0.0
35.0,1,2120.0,17729.0,1,0.0
48.5,1,248.33333333333334,12554.166666666666,6,1.2
35.0,1,765.0,14046.0,1,0.0
45.0,1,319.0,12675.0,1,0.0
55.0,1,2006.0,17368.0,1,0.0
35.0,1,625.0,13671.0,1,0.0
45.0,-1,2255.0,18196.0,1,0.0
40.0,1,1251.0,15265.0,1,0.0
44.5,1,749.0,14199.5,2,13.0
60.0,1,2730.0,20535.0,1,0.0
30.0,1,1396.5,15808.5,2,1.0
35.0,1,651.0,13745.0,1,0.0
35.0,-1,2443.0,19029.0,1,0.0
20.0,1,450.0,13172.0,1,0.0
25.0,-1,2702.0,20310.0,1,0.0
30.0,-1,1593.0,16221.0,1,0.0
35.0,-1,1768.0,16725.0,1,0.0
17.5,1,2471.5,20239.0,2,1.0
40.0,1,1961.0,17248.0,1,0.0
35.0,1,1182.0,16140.5,2,11.0
50.0,-1,2648.0,19903.0,1,0.0
52.5,1,2405.0,19284.0,2,1.0
37.75,1,1702.75,16552.25,4,2.3333333333333335
35.0,-1,1377.0,15678.0,1,0.0
35.0,1,1530.0,16081.0,1,0.0
35.0,1,864.5,14335.0,2,1.0
35.0,1,503.0,13341.0,1,0.0
40.0,1,1964.0,17252.0,1,0.0
30.0,-1,2009.0,17376.0,1,0.0
45.0,-1,777.0,14074.0,1,0.0
40.0,-1,1951.0,17219.0,1,0.0
45.0,1,2412.0,18910.0,1,0.0
35.0,-1,2257.0,18201.0,1,0.0
45.0,1,1110.0,14896.0,1,0.0
47.333333333333336,1,2633.0,19466.333333333332,3,1.0
40.0,1,1301.0,15427.0,1,0.0
18.5,1,2506.0,18474.5,2,4.0
35.0,1,679.0,13839.0,1,0.0
22.5,-1,1280.5,15556.0,2,2.0
25.0,1,1991.0,17328.0,1,0.0
30.0,-1,2695.0,20270.0,1,0.0
35.0,-1,2200.0,17981.0,1,0.0
50.0,1,212.0,12285.0,1,0.0
50.0,1,142.0,11895.0,1,0.0
37.5,-1,2072.75,17225.25,4,2.0
50.0,1,358.0,12961.0,2,1.0
40.0,1,761.0,14038.0,1,0.0
50.0,1,998.0,14569.0,1,0.0
35.0,-1,2684.0,20171.0,1,0.0
20.0,-1,2790.0,20976.0,1,0.0
26.25,-1,2110.25,20224.5,4,3.3333333333333335
40.0,1,1590.0,16203.0,1,0.0
29.0,1,1265.4,15134.4,5,1.25
40.0,1,481.6666666666667,13403.0,3,1.0
37.75,1,312.25,12794.0,4,2.6666666666666665
30.0,-1,2023.0,17409.0,1,0.0
54.833333333333336,1,2829.3333333333335,20015.833333333332,6,1.2
40.0,-1,2052.0,17503.0,1,0.0
19.5,1,3277.5,24703.0,2,5.0
45.0,1,2451.0,19055.0,1,0.0
40.0,-1,1366.0,15619.0,1,0.0
55.0,1,1016.0,14625.0,1,0.0
30.0,-1,1346.0,15557.0,1,0.0
25.0,-1,783.0,14084.0,1,0.0
40.0,-1,555.0,13494.0,1,0.0
45.0,-1,2409.0,18901.0,1,0.0
55.0,1,666.0,13786.0,1,0.0
40.0,1,1496.0,16010.0,1,0.0
30.0,1,16.0,10585.0,1,0.0
20.0,1,1631.0,16346.0,1,0.0
30.0,1,419.0,13098.0,1,0.0
33.333333333333336,1,1675.3333333333333,17228.666666666668,3,4.5
45.0,1,988.0,14535.0,1,0.0
35.0,1,884.0,14312.0,1,0.0
45.0,1,2809.0,21143.0,1,0.0
25.0,-1,2958.0,23238.0,1,0.0
22.666666666666668,-1,2234.6666666666665,18614.0,3,1.0
43.75,1,1752.375,17010.75,8,1.2857142857142858
50.0,1,1233.0,15227.0,1,0.0
40.0,1,2574.0,19585.0,1,0.0
35.0,1,1705.0,16553.0,1,0.0
40.0,-1,144.75,11932.75,4,1.3333333333333333
50.2,1,167.6,12069.8,5,2.25
40.0,1,1933.0,16446.5,2,3.0
35.0,1,586.5,13551.0,2,1.0
40.0,1,473.0,13258.0,1,0.0
38.0,1,2876.3333333333335,19547.0,3,2.0
35.0,1,1635.0,16350.0,1,0.0
30.0,-1,2557.0,19517.0,1,0.0
30.0,-1,2109.0,17695.0,1,0.0
45.0,-1,468.0,13242.0,1,0.0
40.0,1,862.0,14260.0,1,0.0
50.0,1,2361.0,18655.0,1,0.0
30.0,1,609.0,13634.0,1,0.0
54.0,1,1743.5,16107.0,2,3.0
30.0,1,1449.0,15897.0,1,0.0
45.0,1,91.0,11450.0,1,0.0
29.75,1,3062.75,21555.75,4,1.6666666666666667
15.0,-1,1857.0,16965.0,1,0.0
45.0,1,1174.0,15062.0,1,0.0
35.0,-1,641.0,13721.0,1,0.0
35.0,1,147.0,11943.0,1,0.0
30.0,1,2194.0,17965.0,1,0.0
40.0,-1,721.0,13965.0,1,0.0
48.0,1,836.0,14249.5,2,7.0
37.5,-1,1756.0,16807.5,2,1.0
40.0,-1,1995.0,17346.0,1,0.0
30.0,-1,2433.0,19005.0,1,0.0
54.5,-1,1873.0,17440.5,6,1.8
30.0,1,193.0,12166.0,1,0.0
49.0,-1,1801.0,16504.666666666668,3,2.0
50.0,-1,2664.0,19998.0,1,0.0
40.0,1,90.0,11447.0,1,0.0
27.5,1,925.5,14538.5,2,1.0
22.666666666666668,-1,2454.6666666666665,18993.666666666668,3,1.0
25.0,1,1236.0,15231.0,1,0.0
40.0,1,461.0,13217.0,1,0.0
37.666666666666664,1,1760.3333333333333,16763.0,3,1.0
35.0,1,581.0,13555.0,1,0.0
25.0,1,2108.0,17691.0,1,0.0
30.0,1,1264.0,15301.0,1,0.0
30.0,1,22.0,10716.0,1,0.0
45.0,-1,1866.0,16979.0,1,0.0
30.0,1,176.0,12084.0,1,0.0
50.0,-1,268.0,12537.0,1,0.0
35.5,1,1439.5,16027.0,2,2.0
25.0,-1,2196.0,17978.0,1,0.0
49.333333333333336,1,1037.6666666666667,14812.666666666666,3,2.0
20.0,1,265.0,12530.0,1,0.0
40.0,-1,2074.0,17547.0,1,0.0
30.0,-1,1411.0,15786.0,1,0.0
50.0,1,2181.0,17920.0,1,0.0
45.0,1,1459.0,15933.0,1,0.0
35.0,1,653.0,13757.0,1,0.0
30.0,-1,597.0,13614.0,1,0.0
50.0,1,338.0,12769.0,1,0.0
30.0,-1,2406.0,18891.0,1,0.0
25.0,-1,1395.0,15730.0,1,0.0
25.5,-1,2440.0,17817.0,2,3.0
25.0,1,36.0,10886.0,1,0.0
31.0,1,305.6666666666667,12635.833333333334,6,1.8
40.0,-1,15.0,10530.0,1,0.0
65.2,1,2854.0,20014.4,5,1.25
35.0,1,1099.0,14872.0,1,0.0
40.0,1,2573.0,19584.0,1,0.0
50.0,1,1425.0,15815.0,1,0.0
20.0,-1,1952.0,17224.0,1,0.0
35.0,1,1013.0,14616.0,1,0.0
40.0,1,2771.0,20850.0,1,0.0
50.5,1,1142.9166666666667,15136.416666666666,12,1.0909090909090908
35.0,1,2182.0,17921.0,1,0.0
48.2,1,178.2,12160.0,5,1.5
30.0,-1,1317.0,15475.0,1,0.0
35.0,1,522.5,13459.0,2,1.0
25.0,1,2292.0,18344.0,1,0.0
45.0,1,283.0,12581.0,1,0.0
37.5,1,599.0,13686.5,2,1.0
35.0,-1,2535.0,19406.0,1,0.0
33.333333333333336,1,2210.0,17695.0,3,1.5
60.0,1,596.0,13611.0,1,0.0
20.0,-1,2440.0,19025.0,1,0.0
51.0,1,296.0,12898.0,2,9.0
35.0,1,2192.0,17954.0,1,0.0
30.0,1,1902.0,17083.0,1,0.0
40.0,1,2321.0,18466.0,1,0.0
35.0,-1,2814.0,21214.0,1,0.0
47.22222222222222,1,2652.4444444444443,20803.0,9,1.25
50.0,1,2448.0,19043.0,1,0.0
46.0,-1,2255.0,18030.0,2,2.0
45.0,1,1387.0,15712.0,1,0.0
45.0,-1,2590.0,19657.0,1,0.0
40.0,1,1666.0,16437.0,1,0.0
15.0,1,2169.0,17884.0,1,0.0
25.0,1,2678.0,20129.0,1,0.0
30.0,-1,364.0,12867.0,1,0.0
40.0,1,2677.0,20124.0,1,0.0
35.0,1,1823.0,16873.0,1,0.0
30.0,1,2033.0,17446.0,1,0.0
31.5,1,225.0,12557.0,2,2.0
35.0,1,2286.0,18322.0,1,0.0
25.0,1,778.0,14076.0,1,0.0
50.0,-1,2243.0,18154.0,1,0.0
45.0,1,2618.0,19782.0,1,0.0
35.0,1,2581.0,19625.0,1,0.0
20.0,1,351.0,12818.0,1,0.0
40.0,-1,476.0,13275.0,1,0.0
30.0,1,449.0,13164.0,1,0.0
40.0,1,907.0,14344.0,1,0.0
40.0,-1,2449.0,19049.0,1,0.0
25.0,1,246.0,12437.0,1,0.0
35.0,1,2203.0,17990.0,1,0.0
39.666666666666664,1,1748.6666666666667,16420.666666666668,3,2.5
39.0,1,2763.6666666666665,22520.666666666668,3,3.0
35.0,1,2954.0,23192.0,1,0.0
40.0,1,1123.0,14926.0,1,0.0
25.0,1,767.0,14049.0,1,0.0
30.0,-1,1133.0,14943.0,1,0.0
45.0,1,873.0,14281.0,1,0.0
50.0,1,1360.0,15603.0,1,0.0
54.22222222222222,1,1222.7777777777778,15507.888888888889,9,1.375
36.142857142857146,1,2476.8571428571427,18592.85714285714,7,1.3333333333333333
50.0,1,202.0,12234.0,1,0.0
40.0,1,828.0,14184.0,1,0.0
55.0,-1,2391.5,19296.5,2,1.0
35.0,-1,2840.0,21553.0,1,0.0
35.0,-1,585.0,13570.0,1,0.0
38.5,-1,2349.0,17696.5,2,5.0
50.0,1,804.0,14133.0,1,0.0
35.0,1,1124.0,14927.0,1,0.0
43.5,1,1356.5,15644.666666666666,6,1.2
44.5,1,1276.5,15406.5,2,2.0
33.666666666666664,1,1510.3333333333333,15885.666666666666,3,2.0
30.5,1,2029.25,17683.25,4,1.3333333333333333
45.0,-1,1831.0,17104.0,3,1.0
45.0,1,414.0,13089.0,1,0.0
30.0,-1,1805.0,16820.0,1,0.0
35.0,1,2043.0,17480.0,1,0.0
30.0,1,2128.0,17750.0,1,0.0
40.0,-1,2420.0,18946.0,1,0.0
34.0,1,1871.5,16642.5,2,3.0
51.833333333333336,1,1376.1666666666667,16152.5,6,2.0
57.666666666666664,1,1377.3333333333333,15849.666666666666,3,1.0
50.0,1,1111.0,14897.0,1,0.0
20.0,1,416.0,12938.0,2,1.0
30.5,1,1143.5,15175.5,2,2.0
40.4,1,65.4,11317.8,5,3.25
40.0,1,2374.0,18735.0,1,0.0
41.4,1,1870.8,16619.4,5,1.5
30.0,1,1808.0,16825.0,1,0.0
49.5,1,703.5,14080.5,2,2.0
50.0,1,614.0,13645.0,1,0.0
30.0,-1,1831.5,17010.0,2,1.0
25.0,-1,1862.0,16972.0,1,0.0
30.0,1,447.0,13154.0,1,0.0
52.0,-1,1759.2857142857142,16799.0,7,1.5
50.0,1,1278.0,15366.0,1,0.0
35.0,-1,1494.0,16004.0,1,0.0
40.0,1,1689.0,16488.0,1,0.0
50.0,1,725.0,13973.0,1,0.0
45.0,1,799.0,14114.0,1,0.0
45.0,1,1396.0,15740.0,1,0.0
40.0,1,2799.0,21059.0,1,0.0
30.0,1,408.0,13052.0,1,0.0
40.0,-1,3011.0,24652.0,1,0.0
55.0,1,2544.0,19473.0,1,0.0
40.0,1,2989.0,23878.0,1,0.0
25.0,-1,2575.0,19593.0,1,0.0
20.0,-1,732.0,13985.0,1,0.0
35.0,1,1675.0,16454.0,1,0.0
20.0,-1,1818.0,16857.0,1,0.0
40.0,1,2432.0,19004.0,1,0.0
40.5,1,697.5,14049.5,2,2.0
40.0,1,1430.0,15838.0,1,0.0
39.0,1,102.5,11354.0,2,5.0
37.5,1,1165.5,15128.0,4,1.0
45.0,1,1793.0,16785.0,1,0.0
33.5,1,1147.5,15325.5,2,6.0
50.0,1,2956.0,23229.0,1,0.0
49.5,1,80.5,11482.0,2,2.0
40.0,-1,2435.0,19013.0,1,0.0
25.0,-1,439.0,13134.0,1,0.0
35.0,-1,1563.0,16140.0,1,0.0
50.0,1,2398.0,18858.0,1,0.0
60.0,1,1369.0,15636.0,1,0.0
35.0,1,1630.0,16346.0,1,0.0
40.0,-1,874.0,14281.0,1,0.0
40.0,-1,2700.0,20300.0,1,0.0
50.0,1,686.0,13855.0,1,0.0
43.142857142857146,1,2451.0,19057.0,7,1.3333333333333333
35.0,1,654.0,13760.0,1,0.0
40.0,-1,760.0,14033.0,1,0.0
40.0,-1,2636.0,19853.0,1,0.0
55.0,1,733.0,13988.0,1,0.0
35.5,1,2248.5,19977.5,2,5.0
39.5,-1,2772.5,19843.0,2,2.0
20.0,-1,1243.0,15241.0,1,0.0
45.0,1,2312.0,18417.0,1,0.0
45.0,1,324.0,12715.0,1,0.0
51.5,1,932.0,14462.8,10,1.1111111111111112
25.0,-1,2838.0,21477.0,1,0.0
37.5,1,28.0,10701.5,2,1.0
35.0,1,1386.0,15712.0,1,0.0
40.0,1,975.0,14500.0,1,0.0
35.0,-1,2138.0,17784.0,1,0.0
40.0,-1,2338.0,18547.0,1,0.0
39.0,1,1388.8333333333333,15325.0,6,1.0
30.0,1,2096.0,17633.0,1,0.0
40.0,-1,928.0,14378.0,1,0.0
50.0,1,1715.0,16586.0,1,0.0
42.2,1,1468.6,15933.2,5,1.5
30.0,-1,2316.0,18440.0,1,0.0
55.0,1,2374.5,19343.5,2,1.0
35.0,1,119.5,11863.5,2,1.0
30.0,1,1592.0,16221.0,1,0.0
25.0,1,87.0,11411.0,1,0.0
40.0,1,2951.0,23076.0,1,0.0
47.5,1,614.5,13693.0,2,1.0
75.0,1,2983.0,23642.0,1,0.0
40.0,-1,2452.0,19056.0,1,0.0
40.0,1,322.0,12696.0,1,0.0
60.0,-1,2635.0,19843.0,1,0.0
35.0,1,2672.0,20065.0,1,0.0
55.0,1,1218.0,15172.0,1,0.0
45.0,1,1107.0,14889.0,1,0.0
40.0,1,2017.5,17666.5,2,1.0
30.0,-1,1980.0,17306.0,1,0.0
30.0,1,1169.0,15048.0,1,0.0
40.0,1,2150.0,17830.0,1,0.0
50.0,-1,1950.0,17219.0,1,0.0
35.0,-1,1377.3333333333333,15735.333333333334,3,1.0
55.0,1,2589.0,19647.0,1,0.0
39.875,1,328.625,12860.625,8,1.7142857142857142
20.0,-1,1538.0,16094.0,1,0.0
57.666666666666664,-1,1837.6666666666667,16675.0,3,3.5
32.333333333333336,1,1399.6666666666667,15642.333333333334,3,1.5
35.0,1,100.0,11581.0,1,0.0
35.0,1,1718.0,16590.0,1,0.0
30.0,-1,3019.0,24776.0,1,0.0
39.0,1,1126.5,14453.5,2,2.0
50.0,1,967.5,14437.5,2,4.0
30.0,-1,1348.0,15562.0,1,0.0
40.0,1,2479.0,19170.0,1,0.0
30.0,1,124.5,11677.0,2,1.0
45.0,-1,3003.0,24434.0,1,0.0
40.333333333333336,-1,507.0,13501.0,3,1.0
25.0,-1,2609.0,19723.0,1,0.0
25.0,1,299.0,12629.0,1,0.0
30.0,-1,2810.0,21156.0,1,0.0
25.0,1,215.0,12318.0,1,0.0
45.0,1,664.0,13781.0,1,0.0
40.0,1,48.0,10986.0,1,0.0
24.5,-1,960.0,14728.5,2,2.0
35.0,-1,2470.0,19125.0,1,0.0
38.333333333333336,1,291.3333333333333,12560.0,3,2.5
35.0,1,1650.0,16394.0,1,0.0
30.0,1,2446.0,19040.0,1,0.0
45.0,-1,2436.0,19014.0,1,0.0
24.0,1,2070.0,17503.0,2,2.0
38.333333333333336,1,2514.6666666666665,18758.666666666668,3,1.5
45.0,-1,952.0,14441.0,1,0.0
24.666666666666668,1,1857.6666666666667,17320.0,3,1.5
40.0,-1,2916.0,22347.0,1,0.0
39.0,-1,1836.3333333333333,16240.666666666666,3,2.5
40.0,1,724.0,13966.0,1,0.0
45.0,1,1683.0,16471.0,1,0.0
40.0,1,214.0,12310.0,1,0.0
